co1,score,co2,article_id,date
19912,6,83999,343160,2012-05-23
19912,6,84000,343160,2012-05-23
19912,6,84001,343160,2012-05-23
19912,6,84003,343160,2012-05-23
19912,6,84004,343160,2012-05-23
19912,6,84005,343160,2012-05-23
19912,6,84006,343160,2012-05-23
19912,6,84008,343160,2012-05-23
19912,6,84010,343160,2012-05-23
19912,6,84012,343160,2012-05-23
19912,6,84013,343160,2012-05-23
19912,6,84014,343160,2012-05-23
19912,6,84016,343160,2012-05-23
19912,6,84017,343160,2012-05-23
19912,6,84018,343160,2012-05-23
19912,6,84019,343160,2012-05-23
19912,6,84022,343160,2012-05-23
19912,6,84024,343160,2012-05-23
19912,6,84025,343160,2012-05-23
19912,6,84026,343160,2012-05-23
19912,6,84027,343160,2012-05-23
19912,6,84028,343160,2012-05-23
19912,6,84029,343160,2012-05-23
19912,6,84031,343160,2012-05-23
19912,6,84033,343160,2012-05-23
19912,6,84034,343160,2012-05-23
19912,6,84036,343160,2012-05-23
19912,6,84037,343160,2012-05-23
19912,6,84039,343160,2012-05-23
19912,6,84040,343160,2012-05-23
19912,6,84042,343160,2012-05-23
19912,6,84043,343160,2012-05-23
19912,6,84044,343160,2012-05-23
19912,6,84050,343160,2012-05-23
19912,6,84051,343160,2012-05-23
19912,6,84052,343160,2012-05-23
19912,6,84053,343160,2012-05-23
19912,6,84054,343160,2012-05-23
19912,6,84055,343160,2012-05-23
19912,6,84057,343160,2012-05-23
19912,5,84493,343160,2012-05-23
19912,5,110855,343160,2012-05-23
19912,4,124688,343160,2012-05-23
19912,2,146326,343160,2012-05-23
19912,5,152377,343160,2012-05-23
19912,5,152403,343160,2012-05-23
19912,5,164320,343160,2012-05-23
19912,4,177902,343160,2012-05-23
19912,5,178018,343160,2012-05-23
19912,5,190028,343160,2012-05-23
19912,5,191563,343160,2012-05-23
19912,5,202984,343160,2012-05-23
19912,5,248002,343160,2012-05-23
19912,4,252320,343160,2012-05-23
19912,5,265978,343160,2012-05-23
19912,4,276372,343160,2012-05-23
19912,5,276373,343160,2012-05-23
19912,5,286754,343160,2012-05-23
19912,4,286755,343160,2012-05-23
19912,6,286756,343160,2012-05-23
19912,5,286757,343160,2012-05-23
19912,5,286759,343160,2012-05-23
19912,5,286761,343160,2012-05-23
19912,5,286762,343160,2012-05-23
19912,5,286763,343160,2012-05-23
19912,5,286764,343160,2012-05-23
19912,5,286765,343160,2012-05-23
19912,5,286766,343160,2012-05-23
19912,5,286767,343160,2012-05-23
19912,5,286768,343160,2012-05-23
19912,5,286769,343160,2012-05-23
19912,5,286770,343160,2012-05-23
19912,5,286771,343160,2012-05-23
19912,5,286773,343160,2012-05-23
19912,5,286774,343160,2012-05-23
19912,4,286775,343160,2012-05-23
19912,4,299274,343160,2012-05-23
19912,4,299275,343160,2012-05-23
19912,4,299276,343160,2012-05-23
19912,4,299277,343160,2012-05-23
19912,4,299278,343160,2012-05-23
19912,4,299279,343160,2012-05-23
19912,4,299280,343160,2012-05-23
19912,4,299281,343160,2012-05-23
19912,4,299283,343160,2012-05-23
19912,4,299285,343160,2012-05-23
19912,4,299286,343160,2012-05-23
19912,4,299287,343160,2012-05-23
19912,4,299288,343160,2012-05-23
19912,3,300666,343160,2012-05-23
19912,2,313467,343160,2012-05-23
19912,2,313468,343160,2012-05-23
19912,2,313469,343160,2012-05-23
19912,2,313470,343160,2012-05-23
19912,6,2939,343161,2012-05-23
19912,6,4495,343161,2012-05-23
19912,6,4499,343161,2012-05-23
19912,6,5954,343161,2012-05-23
19912,6,7407,343161,2012-05-23
19912,6,7636,343161,2012-05-23
19912,5,8526,343161,2012-05-23
19912,6,9899,343161,2012-05-23
19912,6,11236,343161,2012-05-23
19912,10,17749,343161,2012-05-23
19912,4,18764,343161,2012-05-23
19912,2,20963,343161,2012-05-23
19912,6,22458,343161,2012-05-23
19912,6,24873,343161,2012-05-23
19912,6,28411,343161,2012-05-23
19912,4,28937,343161,2012-05-23
19912,6,29769,343161,2012-05-23
19912,6,31289,343161,2012-05-23
19912,6,31734,343161,2012-05-23
19912,2,34397,343161,2012-05-23
19912,4,35157,343161,2012-05-23
19912,9,37630,343161,2012-05-23
19912,6,37644,343161,2012-05-23
19912,6,42493,343161,2012-05-23
19912,6,42543,343161,2012-05-23
19912,6,46118,343161,2012-05-23
19912,6,46494,343161,2012-05-23
19912,2,46506,343161,2012-05-23
19912,6,46809,343161,2012-05-23
19912,6,47790,343161,2012-05-23
19912,6,47854,343161,2012-05-23
19912,6,49959,343161,2012-05-23
19912,6,51128,343161,2012-05-23
19912,6,55099,343161,2012-05-23
19912,9,69397,343161,2012-05-23
19912,6,74726,343161,2012-05-23
19912,6,77761,343161,2012-05-23
19912,6,80119,343161,2012-05-23
19912,6,83759,343161,2012-05-23
19912,6,83863,343161,2012-05-23
19912,6,83864,343161,2012-05-23
19912,6,83865,343161,2012-05-23
19912,6,83866,343161,2012-05-23
19912,6,83868,343161,2012-05-23
19912,6,83869,343161,2012-05-23
19912,6,83870,343161,2012-05-23
19912,6,83871,343161,2012-05-23
19912,6,83873,343161,2012-05-23
19912,6,83874,343161,2012-05-23
19912,6,83875,343161,2012-05-23
19912,6,83876,343161,2012-05-23
19912,6,83877,343161,2012-05-23
19912,6,83878,343161,2012-05-23
19912,8,83879,343161,2012-05-23
19912,6,83882,343161,2012-05-23
19912,6,83885,343161,2012-05-23
19912,9,83886,343161,2012-05-23
19912,6,83888,343161,2012-05-23
19912,6,83890,343161,2012-05-23
19912,6,83891,343161,2012-05-23
19912,6,83894,343161,2012-05-23
19912,6,83896,343161,2012-05-23
19912,6,83897,343161,2012-05-23
19912,6,83899,343161,2012-05-23
19912,6,83900,343161,2012-05-23
19912,6,83903,343161,2012-05-23
19912,6,83904,343161,2012-05-23
19912,3,83905,343161,2012-05-23
19912,6,83906,343161,2012-05-23
19912,6,83907,343161,2012-05-23
19912,6,83908,343161,2012-05-23
19912,6,83910,343161,2012-05-23
19912,6,83911,343161,2012-05-23
19912,6,83912,343161,2012-05-23
19912,6,83913,343161,2012-05-23
19912,6,83918,343161,2012-05-23
19912,6,83919,343161,2012-05-23
19912,6,83920,343161,2012-05-23
19912,6,83921,343161,2012-05-23
19912,6,83925,343161,2012-05-23
19912,6,83928,343161,2012-05-23
19912,6,83932,343161,2012-05-23
19912,6,83933,343161,2012-05-23
19912,6,83935,343161,2012-05-23
19912,6,83936,343161,2012-05-23
19912,6,83939,343161,2012-05-23
19912,6,83940,343161,2012-05-23
19912,6,83941,343161,2012-05-23
19912,6,83942,343161,2012-05-23
19912,6,83943,343161,2012-05-23
19912,6,83944,343161,2012-05-23
19912,6,83945,343161,2012-05-23
19912,6,83946,343161,2012-05-23
19912,6,83948,343161,2012-05-23
19912,6,83950,343161,2012-05-23
19912,6,83951,343161,2012-05-23
19912,6,83953,343161,2012-05-23
19912,6,83955,343161,2012-05-23
19912,6,83958,343161,2012-05-23
19912,6,83960,343161,2012-05-23
19912,6,83961,343161,2012-05-23
19912,6,83964,343161,2012-05-23
19912,6,83965,343161,2012-05-23
19912,6,83966,343161,2012-05-23
19912,6,83967,343161,2012-05-23
19912,3,83968,343161,2012-05-23
19912,6,83970,343161,2012-05-23
19912,6,83972,343161,2012-05-23
19912,6,83973,343161,2012-05-23
19912,6,83974,343161,2012-05-23
19912,6,83976,343161,2012-05-23
19912,6,83979,343161,2012-05-23
19912,6,83981,343161,2012-05-23
19912,6,83982,343161,2012-05-23
19912,6,83983,343161,2012-05-23
19912,6,83984,343161,2012-05-23
19912,6,83988,343161,2012-05-23
19912,6,83989,343161,2012-05-23
19912,6,83992,343161,2012-05-23
19912,6,83993,343161,2012-05-23
19912,6,83994,343161,2012-05-23
19912,6,83995,343161,2012-05-23
19912,6,83997,343161,2012-05-23
19912,6,83999,343161,2012-05-23
19912,6,84000,343161,2012-05-23
19912,6,84001,343161,2012-05-23
19912,6,84003,343161,2012-05-23
19912,6,84004,343161,2012-05-23
19912,6,84005,343161,2012-05-23
19912,6,84006,343161,2012-05-23
19912,6,84008,343161,2012-05-23
19912,6,84010,343161,2012-05-23
19912,6,84012,343161,2012-05-23
19912,6,84013,343161,2012-05-23
19912,6,84014,343161,2012-05-23
19912,6,84016,343161,2012-05-23
19912,6,84017,343161,2012-05-23
19912,6,84018,343161,2012-05-23
19912,6,84019,343161,2012-05-23
19912,6,84022,343161,2012-05-23
19912,6,84024,343161,2012-05-23
19912,6,84025,343161,2012-05-23
19912,6,84026,343161,2012-05-23
19912,6,84027,343161,2012-05-23
19912,6,84028,343161,2012-05-23
19912,6,84029,343161,2012-05-23
19912,6,84031,343161,2012-05-23
19912,6,84033,343161,2012-05-23
19912,6,84034,343161,2012-05-23
19912,6,84036,343161,2012-05-23
19912,6,84037,343161,2012-05-23
19912,6,84039,343161,2012-05-23
19912,6,84040,343161,2012-05-23
19912,6,84042,343161,2012-05-23
19912,6,84043,343161,2012-05-23
19912,6,84044,343161,2012-05-23
19912,6,84050,343161,2012-05-23
19912,6,84051,343161,2012-05-23
19912,6,84052,343161,2012-05-23
19912,6,84053,343161,2012-05-23
19912,6,84054,343161,2012-05-23
19912,6,84055,343161,2012-05-23
19912,6,84057,343161,2012-05-23
19912,5,84493,343161,2012-05-23
19912,5,110855,343161,2012-05-23
19912,4,124688,343161,2012-05-23
19912,2,146326,343161,2012-05-23
19912,5,152377,343161,2012-05-23
19912,5,152403,343161,2012-05-23
19912,5,164320,343161,2012-05-23
19912,4,177902,343161,2012-05-23
19912,5,178018,343161,2012-05-23
19912,5,190028,343161,2012-05-23
19912,5,191563,343161,2012-05-23
19912,5,202984,343161,2012-05-23
19912,5,248002,343161,2012-05-23
19912,4,252320,343161,2012-05-23
19912,5,265978,343161,2012-05-23
19912,4,276372,343161,2012-05-23
19912,5,276373,343161,2012-05-23
19912,5,286754,343161,2012-05-23
19912,4,286755,343161,2012-05-23
19912,6,286756,343161,2012-05-23
19912,5,286757,343161,2012-05-23
19912,5,286759,343161,2012-05-23
19912,5,286761,343161,2012-05-23
19912,5,286762,343161,2012-05-23
19912,5,286763,343161,2012-05-23
19912,5,286764,343161,2012-05-23
19912,5,286765,343161,2012-05-23
19912,5,286766,343161,2012-05-23
19912,5,286767,343161,2012-05-23
19912,5,286768,343161,2012-05-23
19912,5,286769,343161,2012-05-23
19912,5,286770,343161,2012-05-23
19912,5,286771,343161,2012-05-23
19912,5,286773,343161,2012-05-23
19912,5,286774,343161,2012-05-23
19912,4,286775,343161,2012-05-23
19912,4,299274,343161,2012-05-23
19912,4,299275,343161,2012-05-23
19912,4,299276,343161,2012-05-23
19912,4,299277,343161,2012-05-23
19912,4,299278,343161,2012-05-23
19912,4,299279,343161,2012-05-23
19912,4,299280,343161,2012-05-23
19912,4,299281,343161,2012-05-23
19912,4,299283,343161,2012-05-23
19912,4,299285,343161,2012-05-23
19912,4,299286,343161,2012-05-23
19912,4,299287,343161,2012-05-23
19912,4,299288,343161,2012-05-23
19912,3,300666,343161,2012-05-23
19912,2,313467,343161,2012-05-23
19912,2,313468,343161,2012-05-23
19912,2,313469,343161,2012-05-23
19912,2,313470,343161,2012-05-23
19912,2,11621,552979,2000-01-12
19912,2,62868,552979,2000-01-12
19912,4,88108,552979,2000-01-12
19912,2,122416,552979,2000-01-12
19912,2,241694,552979,2000-01-12
19912,2,11620,581306,2006-12-20
19912,10,17749,581306,2006-12-20
19912,9,18682,581306,2006-12-20
19912,4,19244,581306,2006-12-20
19912,8,19246,581306,2006-12-20
19912,8,19247,581306,2006-12-20
19912,8,19249,581306,2006-12-20
19912,5,19250,581306,2006-12-20
19912,5,19251,581306,2006-12-20
19912,13,19252,581306,2006-12-20
19912,2,19254,581306,2006-12-20
19912,4,19255,581306,2006-12-20
19912,4,19256,581306,2006-12-20
19912,14,19257,581306,2006-12-20
19912,9,19258,581306,2006-12-20
19912,4,19259,581306,2006-12-20
19912,12,19260,581306,2006-12-20
19912,12,19263,581306,2006-12-20
19912,9,19906,581306,2006-12-20
19912,9,19910,581306,2006-12-20
19912,5,19914,581306,2006-12-20
19912,7,19917,581306,2006-12-20
19912,9,19921,581306,2006-12-20
19912,8,19923,581306,2006-12-20
19912,8,19925,581306,2006-12-20
19912,1,69131,581306,2006-12-20
19912,8,83879,581306,2006-12-20
19912,9,83886,581306,2006-12-20
19912,3,83975,581306,2006-12-20
19912,2,88100,581306,2006-12-20
19912,2,88101,581306,2006-12-20
19912,3,88103,581306,2006-12-20
19912,3,88106,581306,2006-12-20
19912,3,88107,581306,2006-12-20
19912,4,88108,581306,2006-12-20
19912,1,145048,581306,2006-12-20
19912,1,145049,581306,2006-12-20
19912,1,145051,581306,2006-12-20
19912,1,145057,581306,2006-12-20
19912,1,145058,581306,2006-12-20
19912,1,391843,581306,2006-12-20
19912,1,394303,581306,2006-12-20
19912,13,19252,709405,2000-10-10
19912,14,19257,709405,2000-10-10
19912,12,19260,709405,2000-10-10
19912,9,19905,709405,2000-10-10
19912,9,19906,709405,2000-10-10
19912,7,19909,709405,2000-10-10
19912,9,19910,709405,2000-10-10
19912,8,19911,709405,2000-10-10
19912,6,19913,709405,2000-10-10
19912,9,19915,709405,2000-10-10
19912,7,19916,709405,2000-10-10
19912,7,19917,709405,2000-10-10
19912,9,19918,709405,2000-10-10
19912,9,19921,709405,2000-10-10
19912,9,19922,709405,2000-10-10
19912,8,19923,709405,2000-10-10
19912,7,19924,709405,2000-10-10
19912,8,19925,709405,2000-10-10
19912,9,37630,709405,2000-10-10
19912,9,69397,709405,2000-10-10
19912,4,82527,709405,2000-10-10
19912,5,83924,709405,2000-10-10
19912,1,89554,709405,2000-10-10
19912,1,89562,709405,2000-10-10
19912,6,96041,709405,2000-10-10
19912,4,96044,709405,2000-10-10
19912,3,96045,709405,2000-10-10
19912,1,96047,709405,2000-10-10
19912,4,96056,709405,2000-10-10
19912,3,97187,709405,2000-10-10
19912,2,191534,709405,2000-10-10
19912,8,255048,709405,2000-10-10
19912,2,312384,709405,2000-10-10
19912,1,323433,709405,2000-10-10
19912,1,387470,709405,2000-10-10
19912,5,416790,709405,2000-10-10
19912,1,416791,709405,2000-10-10
19912,3,416792,709405,2000-10-10
19912,2,416793,709405,2000-10-10
19912,1,416794,709405,2000-10-10
19912,1,416795,709405,2000-10-10
19912,3,416796,709405,2000-10-10
19912,4,416797,709405,2000-10-10
19912,1,416798,709405,2000-10-10
19912,1,416799,709405,2000-10-10
19912,1,416800,709405,2000-10-10
19912,2,416801,709405,2000-10-10
19912,1,416802,709405,2000-10-10
19912,3,11619,709418,2000-10-31
19912,9,18682,709418,2000-10-31
19912,13,19252,709418,2000-10-31
19912,14,19257,709418,2000-10-31
19912,12,19260,709418,2000-10-31
19912,3,19262,709418,2000-10-31
19912,9,19905,709418,2000-10-31
19912,9,19906,709418,2000-10-31
19912,6,19907,709418,2000-10-31
19912,7,19909,709418,2000-10-31
19912,9,19910,709418,2000-10-31
19912,8,19911,709418,2000-10-31
19912,6,19913,709418,2000-10-31
19912,9,19915,709418,2000-10-31
19912,7,19916,709418,2000-10-31
19912,7,19917,709418,2000-10-31
19912,9,19918,709418,2000-10-31
19912,8,19920,709418,2000-10-31
19912,9,19921,709418,2000-10-31
19912,9,19922,709418,2000-10-31
19912,8,19923,709418,2000-10-31
19912,7,19924,709418,2000-10-31
19912,8,19925,709418,2000-10-31
19912,9,37630,709418,2000-10-31
19912,2,55263,709418,2000-10-31
19912,4,82527,709418,2000-10-31
19912,5,83924,709418,2000-10-31
19912,6,96041,709418,2000-10-31
19912,4,96044,709418,2000-10-31
19912,4,96056,709418,2000-10-31
19912,3,97187,709418,2000-10-31
19912,2,192456,709418,2000-10-31
19912,3,250714,709418,2000-10-31
19912,8,255048,709418,2000-10-31
19912,2,312384,709418,2000-10-31
19912,5,416790,709418,2000-10-31
19912,3,416792,709418,2000-10-31
19912,3,416796,709418,2000-10-31
19912,4,416797,709418,2000-10-31
19912,2,416801,709418,2000-10-31
19912,1,416831,709418,2000-10-31
19912,2,4805,709426,2000-11-14
19912,1,5292,709426,2000-11-14
19912,2,14250,709426,2000-11-14
19912,8,19246,709426,2000-11-14
19912,8,19247,709426,2000-11-14
19912,13,19252,709426,2000-11-14
19912,14,19257,709426,2000-11-14
19912,9,19258,709426,2000-11-14
19912,12,19263,709426,2000-11-14
19912,9,19905,709426,2000-11-14
19912,9,19906,709426,2000-11-14
19912,6,19907,709426,2000-11-14
19912,7,19909,709426,2000-11-14
19912,9,19910,709426,2000-11-14
19912,8,19911,709426,2000-11-14
19912,5,19914,709426,2000-11-14
19912,9,19915,709426,2000-11-14
19912,7,19916,709426,2000-11-14
19912,9,19918,709426,2000-11-14
19912,8,19920,709426,2000-11-14
19912,9,19921,709426,2000-11-14
19912,9,19922,709426,2000-11-14
19912,8,19923,709426,2000-11-14
19912,7,19924,709426,2000-11-14
19912,8,19925,709426,2000-11-14
19912,1,52087,709426,2000-11-14
19912,2,52109,709426,2000-11-14
19912,1,53741,709426,2000-11-14
19912,1,89525,709426,2000-11-14
19912,1,89534,709426,2000-11-14
19912,1,89548,709426,2000-11-14
19912,6,96041,709426,2000-11-14
19912,3,96045,709426,2000-11-14
19912,4,96056,709426,2000-11-14
19912,1,99223,709426,2000-11-14
19912,2,191534,709426,2000-11-14
19912,2,192456,709426,2000-11-14
19912,3,250714,709426,2000-11-14
19912,8,255048,709426,2000-11-14
19912,3,416792,709426,2000-11-14
19912,3,416796,709426,2000-11-14
19912,3,11619,709688,2001-12-18
19912,8,19247,709688,2001-12-18
19912,13,19252,709688,2001-12-18
19912,14,19257,709688,2001-12-18
19912,12,19260,709688,2001-12-18
19912,3,19262,709688,2001-12-18
19912,12,19263,709688,2001-12-18
19912,9,19905,709688,2001-12-18
19912,9,19906,709688,2001-12-18
19912,6,19907,709688,2001-12-18
19912,7,19909,709688,2001-12-18
19912,9,19910,709688,2001-12-18
19912,8,19911,709688,2001-12-18
19912,6,19913,709688,2001-12-18
19912,9,19915,709688,2001-12-18
19912,7,19916,709688,2001-12-18
19912,7,19917,709688,2001-12-18
19912,9,19918,709688,2001-12-18
19912,8,19920,709688,2001-12-18
19912,9,19921,709688,2001-12-18
19912,9,19922,709688,2001-12-18
19912,8,19923,709688,2001-12-18
19912,7,19924,709688,2001-12-18
19912,8,19925,709688,2001-12-18
19912,9,37630,709688,2001-12-18
19912,2,55263,709688,2001-12-18
19912,4,82527,709688,2001-12-18
19912,5,83924,709688,2001-12-18
19912,6,96041,709688,2001-12-18
19912,3,97187,709688,2001-12-18
19912,8,255048,709688,2001-12-18
19912,5,416790,709688,2001-12-18
19912,2,416793,709688,2001-12-18
19912,4,416797,709688,2001-12-18
19912,2,4805,710006,2003-01-27
19912,1,8071,710006,2003-01-27
19912,9,18682,710006,2003-01-27
19912,8,19247,710006,2003-01-27
19912,8,19249,710006,2003-01-27
19912,13,19252,710006,2003-01-27
19912,14,19257,710006,2003-01-27
19912,12,19260,710006,2003-01-27
19912,12,19263,710006,2003-01-27
19912,1,19342,710006,2003-01-27
19912,9,19905,710006,2003-01-27
19912,9,19906,710006,2003-01-27
19912,6,19907,710006,2003-01-27
19912,9,19910,710006,2003-01-27
19912,5,19914,710006,2003-01-27
19912,9,19915,710006,2003-01-27
19912,7,19917,710006,2003-01-27
19912,9,19918,710006,2003-01-27
19912,8,19920,710006,2003-01-27
19912,9,19922,710006,2003-01-27
19912,8,19923,710006,2003-01-27
19912,8,19925,710006,2003-01-27
19912,1,36744,710006,2003-01-27
19912,1,42402,710006,2003-01-27
19912,2,52109,710006,2003-01-27
19912,1,64753,710006,2003-01-27
19912,1,75785,710006,2003-01-27
19912,1,75786,710006,2003-01-27
19912,1,75787,710006,2003-01-27
19912,3,96045,710006,2003-01-27
19912,4,96056,710006,2003-01-27
19912,1,107549,710006,2003-01-27
19912,1,118512,710006,2003-01-27
19912,1,130587,710006,2003-01-27
19912,3,250714,710006,2003-01-27
19912,8,255048,710006,2003-01-27
19912,1,331163,710006,2003-01-27
19912,5,416790,710006,2003-01-27
19912,4,416797,710006,2003-01-27
19912,1,417080,710006,2003-01-27
19912,1,417567,710006,2003-01-27
19912,1,417568,710006,2003-01-27
19912,1,7192,710587,2004-08-11
19912,2,14250,710587,2004-08-11
19912,2,18602,710587,2004-08-11
19912,2,18607,710587,2004-08-11
19912,2,18650,710587,2004-08-11
19912,2,18680,710587,2004-08-11
19912,9,18682,710587,2004-08-11
19912,8,19249,710587,2004-08-11
19912,14,19257,710587,2004-08-11
19912,9,19258,710587,2004-08-11
19912,12,19260,710587,2004-08-11
19912,12,19263,710587,2004-08-11
19912,9,19905,710587,2004-08-11
19912,7,19909,710587,2004-08-11
19912,8,19911,710587,2004-08-11
19912,6,19913,710587,2004-08-11
19912,9,19915,710587,2004-08-11
19912,7,19916,710587,2004-08-11
19912,9,19918,710587,2004-08-11
19912,8,19920,710587,2004-08-11
19912,9,19921,710587,2004-08-11
19912,9,19922,710587,2004-08-11
19912,7,19924,710587,2004-08-11
19912,2,38596,710587,2004-08-11
19912,3,55679,710587,2004-08-11
19912,9,69397,710587,2004-08-11
19912,2,89532,710587,2004-08-11
19912,2,89549,710587,2004-08-11
19912,2,91278,710587,2004-08-11
19912,2,91668,710587,2004-08-11
19912,4,96044,710587,2004-08-11
19912,2,96049,710587,2004-08-11
19912,2,96050,710587,2004-08-11
19912,2,124258,710587,2004-08-11
19912,2,247994,710587,2004-08-11
19912,8,255048,710587,2004-08-11
19912,2,312393,710587,2004-08-11
19912,5,416790,710587,2004-08-11
19912,2,418009,710587,2004-08-11
19912,1,418010,710587,2004-08-11
19912,2,418011,710587,2004-08-11
19912,1,418012,710587,2004-08-11
19912,1,418013,710587,2004-08-11
19912,3,11619,710967,2005-07-08
19912,8,19246,710967,2005-07-08
19912,8,19247,710967,2005-07-08
19912,13,19252,710967,2005-07-08
19912,14,19257,710967,2005-07-08
19912,9,19258,710967,2005-07-08
19912,12,19260,710967,2005-07-08
19912,3,19262,710967,2005-07-08
19912,12,19263,710967,2005-07-08
19912,9,19905,710967,2005-07-08
19912,9,19906,710967,2005-07-08
19912,6,19907,710967,2005-07-08
19912,9,19910,710967,2005-07-08
